PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Gonzalez, P; Asner, GP; Battles, JJ; Lefsky, MA; Waring, KM; Palace, M				Gonzalez, Patrick; Asner, Gregory P.; Battles, John J.; Lefsky, Michael A.; Waring, Kristen M.; Palace, Michael			Forest carbon densities and uncertainties from Lidar, QuickBird, and field measurements in California	REMOTE SENSING OF ENVIRONMENT																Lefsky, Michael/A-7224-2009; Asner, Gregory/G-9268-2013; Battles, John/G-8233-2012; Gonzalez, Patrick/B-9479-2013	Asner, Gregory/0000-0001-7893-6421; Battles, John/0000-0001-7124-7893; Gonzalez, Patrick/0000-0002-7105-0561												0034-4257					JUL 15	2010	114	7					1561	1575		10.1016/j.rse.2010.02.011								WOS:000277878900020						
J	Wei, M; Sandwell, DT				Wei, Meng; Sandwell, David T.			Decorrelation of L-Band and C-Band Interferometry Over Vegetated Areas in California	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																	Sandwell, David/0000-0001-5657-8707												0196-2892					JUL	2010	48	7					2942	2952		10.1109/TGRS.2010.2043442								WOS:000281789800016						
J	Reynolds, RW; Chelton, DB				Reynolds, Richard W.; Chelton, Dudley B.			Comparisons of Daily Sea Surface Temperature Analyses for 2007-08	JOURNAL OF CLIMATE																													0894-8755					JUL	2010	23	13					3545	3562		10.1175/2010JCLI3294.1								WOS:000280101500008						
J	Everitt, JH; Yang, C; Judd, FW; Summy, KR				Everitt, J. H.; Yang, C.; Judd, F. W.; Summy, K. R.			Use of Archive Aerial Photography for Monitoring Black Mangrove Populations	JOURNAL OF COASTAL RESEARCH																													0749-0208					JUL	2010	26	4					649	653		10.2112/JCOASTRES-D-09-00133.1								WOS:000280210500006						
J	Meleder, V; Populus, J; Guillaumont, B; Perrot, T; Mouquet, P				Meleder, Vona; Populus, Jacques; Guillaumont, Brigitte; Perrot, Thierry; Mouquet, Pascal			Predictive modelling of seabed habitats: case study of subtidal kelp forests on the coast of Brittany, France	MARINE BIOLOGY																Meleder, Vona/A-4735-2012													0025-3162					JUL	2010	157	7					1525	1541		10.1007/s00227-010-1426-4								WOS:000278837600009						
J	Bejon, P; Williams, TN; Liljander, A; Noor, AM; Wambua, J; Ogada, E; Olotu, A; Osier, FHA; Hay, SI; Farnert, A; Marsh, K				Bejon, Philip; Williams, Thomas N.; Liljander, Anne; Noor, Abdisalan M.; Wambua, Juliana; Ogada, Edna; Olotu, Ally; Osier, Faith H. A.; Hay, Simon I.; Farnert, Anna; Marsh, Kevin			Stable and Unstable Malaria Hotspots in Longitudinal Cohort Studies in Kenya	PLOS MEDICINE																Hay, Simon/F-8967-2015	Hay, Simon/0000-0002-0611-7272; Osier, Faith/0000-0001-7133-5375												1549-1277					JUL	2010	7	7							e1000304	10.1371/journal.pmed.1000304								WOS:000280557200006	20625549					
J	Haeffelin, M; Bergot, T; Elias, T; Tardif, R; Carrer, D; Chazette, P; Colomb, M; Drobinski, P; Dupont, E; Dupont, JC; Gomes, L; Musson-Genon, L; Pietras, C; Plana-Fattori, A; Protat, A; Rangognio, J; Raut, JC; Remy, S; Richard, D; Sciare, J; Zhang, X				Haeffelin, M.; Bergot, T.; Elias, T.; Tardif, R.; Carrer, D.; Chazette, P.; Colomb, M.; Drobinski, P.; Dupont, E.; Dupont, J-C.; Gomes, L.; Musson-Genon, L.; Pietras, C.; Plana-Fattori, A.; Protat, A.; Rangognio, J.; Raut, J-C.; Remy, S.; Richard, D.; Sciare, J.; Zhang, X.			PARISFOG Shedding New Light on Fog Physical Processes	BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY																Raut, Jean-Christophe/G-3946-2016; RICHARD, Daniel/A-6643-2011	Raut, Jean-Christophe/0000-0002-3552-2437; Tardif, Robert/0000-0003-1313-0878												0003-0007					JUN	2010	91	6					767	+		10.1175/2009BAMS2671.1								WOS:000280107300005						
J	Henry, LA; Davies, AJ; Roberts, JM				Henry, Lea-Anne; Davies, Andrew J.; Roberts, J. Murray			Beta diversity of cold-water coral reef communities off western Scotland	CORAL REEFS																Davies, Andrew/A-4222-2008; Roberts, Murray/D-8299-2013	Davies, Andrew/0000-0002-2087-0885; Roberts, Murray/0000-0003-1688-5133												0722-4028	1432-0975				JUN	2010	29	2					427	436		10.1007/s00338-009-0577-6								WOS:000277412000018						
J	Carvalho, GA; Minnett, PJ; Fleming, LE; Banzon, VF; Baringer, W				Carvalho, Gustavo A.; Minnett, Peter J.; Fleming, Lora E.; Banzon, Viva F.; Baringer, Warner			Satellite remote sensing of harmful algal blooms: A new multi-algorithm method for detecting the Florida Red Tide (Karenia brevis)	HARMFUL ALGAE																Banzon, Viva/D-5499-2014													1568-9883	1878-1470				JUN	2010	9	5					440	448		10.1016/j.hal.2010.02.002								WOS:000279305900002	21037979					
J	Ribas, F; Ojeda, E; Price, TD; Guillen, J				Ribas, Francesca; Ojeda, Elena; Price, Timothy D.; Guillen, Jorge			Assessing the Suitability of Video Imaging for Studying the Dynamics of Nearshore Sandbars in Tideless Beaches	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																Ribas, Francesca/B-2955-2015; Guillen, Jorge/E-6564-2010	Ribas, Francesca/0000-0003-4701-5982; Guillen, Jorge/0000-0001-7162-8135; Price, Timothy/0000-0003-3664-4417; Ojeda, Elena/0000-0003-3411-6709												0196-2892					JUN	2010	48	6					2482	2497		10.1109/TGRS.2009.2039576								WOS:000277772200004						
J	Guimaraes, AS; Travassos, P; Souza, PWME; Goncalves, FD; Costa, F				Guimaraes, Ariana Silva; Travassos, Paulo; Souza Filho, Pedro Walfir Martins E.; Goncalves, Fabricio Dias; Costa, Francisco			Impact of aquaculture on mangrove areas in the northern Pernambuco Coast (Brazil) using remote sensing and geographic information system	AQUACULTURE RESEARCH																Souza-Filho, Pedro Walfir/J-4958-2012; Travassos, Paulo/A-9282-2013	Souza-Filho, Pedro Walfir/0000-0003-0252-808X; Travassos, Paulo/0000-0002-6608-4337												1355-557X					MAY 17	2010	41	6					828	838		10.1111/j.1365-2109.2009.02360.x								WOS:000277690700004						
J	Li, J; Gao, S; Wang, YP				Li Jing; Gao Shu; Wang Yaping			Invading cord grass vegetation changes analyzed from Landsat-TM imageries: a case study from the Wanggang area, Jiangsu coast, eastern China	ACTA OCEANOLOGICA SINICA																Wang, Ya Ping/M-5632-2013	Wang, Ya Ping/0000-0002-8771-465X												0253-505X					MAY	2010	29	3					26	37		10.1007/s13131-010-0034-y								WOS:000279357100004						
J	Kuehn, F; Albiol, D; Cooksley, G; Duro, J; Granda, J; Haas, S; Hoffmann-Rothe, A; Murdohardono, D				Kuehn, Friedrich; Albiol, David; Cooksley, Geraint; Duro, Javier; Granda, Johanna; Haas, Susanne; Hoffmann-Rothe, Arne; Murdohardono, Dodid			Detection of land subsidence in Semarang, Indonesia, using stable points network (SPN) technique	ENVIRONMENTAL EARTH SCIENCES																													1866-6280					MAY	2010	60	5					909	921		10.1007/s12665-009-0227-x								WOS:000276654900001						
J	Nobi, EP; Shivaprasad, A; Karikalan, R; Dilipan, E; Thangaradjou, T; Sivakumar, K				Nobi, E. P.; Shivaprasad, A.; Karikalan, R.; Dilipan, E.; Thangaradjou, T.; Sivakumar, K.			Microlevel Mapping of Coastal Geomorphology and Coastal Resources of Rameswaram Island, India: A Remote Sensing and GIS Perspective	JOURNAL OF COASTAL RESEARCH																													0749-0208					MAY	2010	26	3					424	428		10.2112/08-1119.1								WOS:000277947000004						
J	Kumar, TS; Mahendra, RS; Nayak, S; Radhakrishnan, K; Sahu, KC				Kumar, T. Srinivasa; Mahendra, R. S.; Nayak, Shailesh; Radhakrishnan, K.; Sahu, K. C.			Coastal Vulnerability Assessment for Orissa State, East Coast of India	JOURNAL OF COASTAL RESEARCH																													0749-0208					MAY	2010	26	3					523	534		10.2112/09-1186.1								WOS:000277947000014						
J	Jyothibabu, R; Madhu, NV; Habeebrehman, H; Jayalakshmy, KV; Nair, KKC; Achuthankutty, CT				Jyothibabu, R.; Madhu, N. V.; Habeebrehman, H.; Jayalakshmy, K. V.; Nair, K. K. C.; Achuthankutty, C. T.			Re-evaluation of 'paradox of mesozooplankton' in the eastern Arabian Sea based on ship and satellite observations	JOURNAL OF MARINE SYSTEMS																													0924-7963	1879-1573				MAY	2010	81	3					235	251		10.1016/j.jmarsys.2009.12.019								WOS:000276697200004						
J	Shapiro, GI; Stanichny, SV; Stanychna, RR				Shapiro, Georgy I.; Stanichny, Sergey V.; Stanychna, Rimma R.			Anatomy of shelf-deep sea exchanges by a mesoscale eddy in the North West Black Sea as derived from remotely sensed data	REMOTE SENSING OF ENVIRONMENT																	Stanichnaya, Rimma/0000-0001-5041-519X; Stanichny, Sergey/0000-0002-1033-5678												0034-4257					APR 15	2010	114	4					867	875		10.1016/j.rse.2009.11.020								WOS:000274982700015						
J	Slavinski, H; Morris, B; Ugalde, H; Spicer, B; Skulski, T; Rogers, N				Slavinski, Heather; Morris, Bill; Ugalde, Hernan; Spicer, Bill; Skulski, Tom; Rogers, Neil			Integration of lithological, geophysical, and remote sensing information: a basis for remote predictive geological mapping of the Baie Verte Peninsula, Newfoundland	CANADIAN JOURNAL OF REMOTE SENSING																													1712-7971					APR	2010	36	2					99	118		10.5589/m10-031								WOS:000282145100003						
J	Raharimahefa, T; Kusky, TM				Raharimahefa, Tsilavo; Kusky, Timothy M.			Environmental Monitoring of Bombetoka Bay and the Betsiboka Estuary, Madagascar, Using Multi-temporal Satellite Data	JOURNAL OF EARTH SCIENCE																Raharimahefa, Tsilavo/D-2959-2012; Kusky, Timothy/E-6016-2010	Kusky, Timothy/0000-0002-4553-620X												1674-487X					APR	2010	21	2					210	226		10.1007/s12583-010-0019-y								WOS:000276322600009						
J	Kurien, P; Ikeda, M; Valsala, VK				Kurien, Prescilla; Ikeda, Motoyoshi; Valsala, Vinu K.			Mesoscale Variability along the East Coast of India in Spring as Revealed from Satellite Data and OGCM Simulations	JOURNAL OF OCEANOGRAPHY																													0916-8370	1573-868X				APR	2010	66	2					273	289		10.1007/s10872-010-0024-x								WOS:000274902400011						
J	Ma, YY; Li, GX				Ma Yanyan; Li Guangxue			Evolution history and trend of the modern Huanghe River Delta	ACTA OCEANOLOGICA SINICA																													0253-505X					MAR	2010	29	2					40	52		10.1007/s13131-010-0020-4								WOS:000277095000005						
J	Ouellet, JF; Guillemette, M; Robert, M				Ouellet, Jean-Francois; Guillemette, M.; Robert, M.			Spatial distribution and habitat selection of Barrow's and Common goldeneyes wintering in the St. Lawrence marine system	CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE																													0008-4301					MAR	2010	88	3					306	314		10.1139/Z09-144								WOS:000276484900009						
J	Shi, YJ; Fan, HQ; Cui, XJ; Pan, LH; Li, S; Song, XK				Shi Yajun; Fan Hangqing; Cui Xiaojian; Pan Lianghao; Li Sen; Song Xiukai			Overview on seagrasses and related research in China	CHINESE JOURNAL OF OCEANOLOGY AND LIMNOLOGY																													0254-4059					MAR	2010	28	2					329	339		10.1007/s00343-010-9183-2								WOS:000275781400019						
J	Yu, X; Shao, HB; Liu, XH; Zhao, DZ				Yu, Xiang; Shao, Hong-bo; Liu, Xiang-hua; Zhao, Dong-zhi			Applying Neural Network Classification to Obtain Mangrove Landscape Characteristics for Monitoring the Travel Environment Quality on the Beihai Coast of Guangxi, P. R. China	CLEAN-SOIL AIR WATER																Yin, Yimei/G-7749-2012													1863-0650					MAR	2010	38	3					289	295		10.1002/clen.200900195								WOS:000276322000011						
J	Heygster, G; Dannenberg, J; Notholt, J				Heygster, Georg; Dannenberg, Jens; Notholt, Justus			Topographic Mapping of the German Tidal Flats Analyzing SAR Images With the Waterline Method	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																Notholt, Justus/P-4520-2016	Notholt, Justus/0000-0002-3324-885X; Heygster, Georg/0000-0003-2232-7429												0196-2892					MAR	2010	48	3	1				1019	1030		10.1109/TGRS.2009.2031843								WOS:000274794600004						
J	Esbah, H; Kara, B; Deniz, B; Kesgin, B				Esbah, Hayriye; Kara, Baris; Deniz, Bulent; Kesgin, Birsen			Changing Land Cover Characteristics of a Developing Coastal Town: A Case Study of Didim, Turkey	JOURNAL OF COASTAL RESEARCH																Ma, Lei/I-4597-2014													0749-0208					MAR	2010	26	2					274	282		10.2112/08-1092.1								WOS:000276328400007						
J	Ambastha, KR; Hussain, SA; Badola, R; Roy, PS				Ambastha, K. R.; Hussain, S. A.; Badola, R.; Roy, P. S.			Spatial analysis of anthropogenic disturbances in mangrove forests of Bhitarkanika Conservation Area, India	JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING																													0255-660X					MAR	2010	38	1					67	83		10.1007/s12524-010-0013-y								WOS:000281393500007						
J	Pereira, AJ; Pezza, AB; Simmonds, I; Lima, RS; Vianna, M				Pereira Filho, Augusto Jose; Pezza, Alexandre Bernardes; Simmonds, Ian; Lima, Raquel Silva; Vianna, Marcio			New perspectives on the synoptic and mesoscale structure of Hurricane Catarina	ATMOSPHERIC RESEARCH																	Simmonds, Ian/0000-0002-4479-3255; Vianna, Marcio/0000-0002-3616-7772												0169-8095	1873-2895				FEB	2010	95	2-3					157	171		10.1016/j.atmosres.2009.09.009								WOS:000275230000005						
J	Balaguer, A; Ruiz, LA; Hermosilla, T; Recio, JA				Balaguer, A.; Ruiz, L. A.; Hermosilla, T.; Recio, J. A.			Definition of a comprehensive set of texture semivariogram features and their evaluation for object-oriented image classification	COMPUTERS & GEOSCIENCES																Ruiz, Luis/E-8162-2016; Recio, Jorge/F-7691-2016; Balaguer, Angel/L-9208-2014; Hermosilla, Txomin/K-6206-2014	Ruiz, Luis/0000-0003-0073-7259; Recio, Jorge/0000-0003-2159-7494; Balaguer, Angel/0000-0003-0039-2641; Hermosilla, Txomin/0000-0002-5445-0360												0098-3004					FEB	2010	36	2					231	240		10.1016/j.cageo.2009.05.003								WOS:000274870100015						
J	El-Nahry, AH; Doluschitz, R				El-Nahry, A. H.; Doluschitz, R.			Climate change and its impacts on the coastal zone of the Nile Delta, Egypt	ENVIRONMENTAL EARTH SCIENCES																													1866-6280					FEB	2010	59	7					1497	1506		10.1007/s12665-009-0135-0								WOS:000274182000011						
J	Kim, DJ; Moon, WM; Kim, YS				Kim, Duk-jin; Moon, Wooil M.; Kim, Youn-Soo			Application of TerraSAR-X Data for Emergent Oil-Spill Monitoring	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																Croot, Peter/C-8460-2009; Kim, Duk-jin/H-4024-2011	Croot, Peter/0000-0003-1396-0601; 												0196-2892					FEB	2010	48	2					852	863		10.1109/TGRS.2009.2036253								WOS:000273772100024						
J	Alpers, W; Chen, JP; Pi, CJ; Lin, II				Alpers, Werner; Chen, Jen-Ping; Pi, Chia-Jung; Lin, I. -I			On the Origin of Atmospheric Frontal Lines off the East Coast of Taiwan Observed on Spaceborne Synthetic Aperture Radar Images	MONTHLY WEATHER REVIEW																Lin, I-I/J-4695-2013; Chen, Jen-Ping/F-2947-2010	Lin, I-I/0000-0002-8364-8106; Chen, Jen-Ping/0000-0003-4188-6189												0027-0644					FEB	2010	138	2					475	496		10.1175/2009MWR2987.1								WOS:000275826400009						
J	Marmorino, GO; Smith, GB; Miller, WD; Bowles, JH				Marmorino, George O.; Smith, Geoffrey B.; Miller, W. D.; Bowles, Jeffrey H.			Detection of a buoyant coastal wastewater discharge using airborne hyperspectral and infrared imagery	JOURNAL OF APPLIED REMOTE SENSING																	Miller, W. David/0000-0002-4940-5987												1931-3195					JAN 11	2010	4								043502	10.1117/1.3302630								WOS:000274267200002						
J	Wang, ZY; Gao, S; Huang, HJ				Wang Zhenyan; Gao Shu; Huang Haijun			Spatial variations of tidal water level and their impact on the exposure patterns of tidal land on the central Jiangsu coast	ACTA OCEANOLOGICA SINICA																													0253-505X					JAN	2010	29	1					79	87		10.1007/s13131-010-0010-6								WOS:000275535100010						
J	O'Donoghue, SH; Drapeau, L; Peddemors, VM				O'Donoghue, S. H.; Drapeau, L.; Peddemors, V. M.			Broad-scale distribution patterns of sardine and their predators in relation to remotely sensed environmental conditions during the KwaZulu-Natal sardine run	AFRICAN JOURNAL OF MARINE SCIENCE																Peddemors, Victor/Q-4281-2016													1814-232X						2010	32	2					279	291		10.2989/1814232X.2010.501584								WOS:000284002100010						
J	Gopinath, G				Gopinath, Girish			Critical coastal issues of Sagar Island, east coast of India	ENVIRONMENTAL MONITORING AND ASSESSMENT																Gopinath, Dr. Girish/E-8011-2011	Gopinath, Dr. Girish/0000-0002-0404-6538												0167-6369					JAN	2010	160	1-4					555	561		10.1007/s10661-008-0718-3								WOS:000272615400047	19172408					
J	Lim, M; Rosser, NJ; Allison, RJ; Petley, DN				Lim, Michael; Rosser, Nicholas J.; Allison, Robert J.; Petley, David N.			Erosional processes in the hard rock coastal cliffs at Staithes, North Yorkshire	GEOMORPHOLOGY					International-Association-of-Geomorphologists Regional Conference	JUL, 2007	Kota Kinabalu, MALAYSIA	Int Assoc Geomorphol Reg								Rosser, Nick/N-3703-2017	Rosser, Nick/0000-0002-1435-2512												0169-555X					JAN 1	2010	114	1-2					12	21		10.1016/j.geomorph.2009.02.011								WOS:000272876200003						
J	Kumari, B; Raman, M				Kumari, Beena; Raman, Mini			Whale shark habitat assessments in the northeastern Arabian Sea using satellite remote sensing	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161						2010	31	2					379	389		10.1080/01431160902893444								WOS:000273646000009						
J	Solanki, HU; Prakash, P; Dwivedi, RM; Nayak, S; Kulkarni, A; Somvamshi, VS				Solanki, H. U.; Prakash, Prince; Dwivedi, R. M.; Nayak, Shailesh; Kulkarni, Arvind; Somvamshi, V. S.			Synergistic application of oceanographic variables from multi-satellite sensors for forecasting potential fishing zones: methodology and validation results	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161						2010	31	3					775	789		10.1080/01431160902897833								WOS:000275877100014						
J	Mendez, GMD; Lehner, S; Ocampo-Torres, FJ; Li, XM; Brusch, S				Mendez, Guillermo M. Diaz; Lehner, Susanne; Ocampo-Torres, Francisco J.; Li, Xiao Ming; Brusch, Stephan			Wind and wave observations off the south Pacific Coast of Mexico using TerraSAR-X imagery	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161						2010	31	17-18					4933	4955	PII 927347017	10.1080/01431161.2010.485217								WOS:000282579100030						
J	Thompson, VD; Pluckhahn, TJ				Thompson, Victor D.; Pluckhahn, Thomas J.			History, Complex Hunter-gatherers, and the Mounds and Monuments of Crystal River, Florida, USA: A Geophysical Perspective	JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY																													1556-4894						2010	5	1					33	51		10.1080/15564890903249811								WOS:000208274300003						
J	Bachmann, CM; Nichols, CR; Montes, MJ; Li, RR; Woodward, P; Fusina, RA; Chen, W; Mishra, V; Kim, W; Monty, J; Mcilhany, K; Kessler, K; Korwan, D; Miller, WD; Bennert, E; Smith, G; Gillis, D; Sellars, J; Parrish, C; Schwarzschild, A; Truitt, B				Bachmann, Charles M.; Nichols, C. Reid; Montes, Marcos J.; Li, Rong-Rong; Woodward, Patrick; Fusina, Robert A.; Chen, Wei; Mishra, Vimal; Kim, Wonkook; Monty, James; Mcilhany, Kevin; Kessler, Ken; Korwan, Daniel; Miller, W. David; Bennert, Ellen; Smith, Geoff; Gillis, David; Sellars, Jon; Parrish, Christopher; Schwarzschild, Arthur; Truitt, Barry			Retrieval of Substrate Bearing Strength from Hyperspectral Imagery during the Virginia Coast Reserve (VCR'07) Multi-Sensor Campaign	MARINE GEODESY																Montes, Marcos/J-9239-2015; Mishra, Vimal/F-7281-2010	Montes, Marcos/0000-0002-4725-5380; Miller, W. David/0000-0002-4940-5987												0149-0419						2010	33	2-3					101	116	PII 923709584	10.1080/01490419.2010.492278								WOS:000279449200001						
